Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2015,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,106.50059
South Africa,ZAF,2012,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,106.8704
South Africa,ZAF,2011,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,106.01523
South Africa,ZAF,2010,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,103.21754
South Africa,ZAF,2009,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,97.62187
South Africa,ZAF,2008,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,90.82802
South Africa,ZAF,2007,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,92.57368
South Africa,ZAF,2006,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,97.49507
South Africa,ZAF,2005,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,96.29153
South Africa,ZAF,2004,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,93.07828
South Africa,ZAF,2003,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,90.03005
South Africa,ZAF,2002,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,96.85098
South Africa,ZAF,2001,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,96.41012
South Africa,ZAF,2000,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,94.83678
South Africa,ZAF,1999,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,98.00767
South Africa,ZAF,1998,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,98.45957
South Africa,ZAF,2018,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,99.49489
South Africa,ZAF,2017,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,100.65501
South Africa,ZAF,2016,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,100.38242
South Africa,ZAF,2015,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,105.39029
South Africa,ZAF,2012,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,107.87081
South Africa,ZAF,2011,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,106.10341
South Africa,ZAF,2010,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,101.85305
South Africa,ZAF,2009,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,95.90466
South Africa,ZAF,2008,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,91.50255
South Africa,ZAF,2007,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,92.76212
South Africa,ZAF,2006,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,94.96668
South Africa,ZAF,2005,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,92.51993
South Africa,ZAF,2004,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,87.71382
South Africa,ZAF,2003,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,84.76085
South Africa,ZAF,2002,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,91.67563
South Africa,ZAF,2001,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,90.15475
South Africa,ZAF,2000,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,88.25903
South Africa,ZAF,1999,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,89.85745
South Africa,ZAF,1998,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,90.10341
South Africa,ZAF,2018,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,99.93987
South Africa,ZAF,2017,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,106.05725
South Africa,ZAF,2016,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,109.8683
South Africa,ZAF,2015,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,111.75547
South Africa,ZAF,2012,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,93.29565
South Africa,ZAF,2011,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,89.80327
South Africa,ZAF,2010,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,88.06899
South Africa,ZAF,2009,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,89.78508
South Africa,ZAF,2008,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,90.72419
South Africa,ZAF,2007,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,92.12184
South Africa,ZAF,2006,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,87.06105
South Africa,ZAF,2005,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,82.84476
South Africa,ZAF,2004,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,83.04817
South Africa,ZAF,2003,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,80.86434
South Africa,ZAF,2002,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,74.40139
South Africa,ZAF,2001,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,73.63337
South Africa,ZAF,2000,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,73.72714
South Africa,ZAF,1999,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,78.01455
South Africa,ZAF,1998,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,81.46565
South Africa,ZAF,2018,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,104.46065
South Africa,ZAF,2017,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,111.92581
South Africa,ZAF,2016,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,116.20263
South Africa,ZAF,2015,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,110.23759
South Africa,ZAF,2012,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,98.32061
South Africa,ZAF,2011,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,94.27246
South Africa,ZAF,2010,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,92.27274
South Africa,ZAF,2009,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,93.51792
South Africa,ZAF,2008,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,94.57798
South Africa,ZAF,2007,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,96.44883
South Africa,ZAF,2006,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,91.22167
South Africa,ZAF,2005,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,86.77318
South Africa,ZAF,2004,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,86.83112
South Africa,ZAF,2003,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,84.33147
South Africa,ZAF,2002,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,78.37127
South Africa,ZAF,2001,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,78.50594
South Africa,ZAF,2000,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,78.99541
South Africa,ZAF,1999,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,84.4542
South Africa,ZAF,1998,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,88.59778
South Africa,ZAF,2018,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,95.47842
South Africa,ZAF,2017,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,100.27107
South Africa,ZAF,2016,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,103.62865
South Africa,ZAF,2015,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,113.24948
South Africa,ZAF,2012,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,88.34758
South Africa,ZAF,2011,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,85.40044
South Africa,ZAF,2010,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,83.9259
South Africa,ZAF,2009,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,86.10826
South Africa,ZAF,2008,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,86.93019
South Africa,ZAF,2007,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,87.86392
South Africa,ZAF,2006,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,82.96853
South Africa,ZAF,2005,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,78.98195
South Africa,ZAF,2004,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,79.32578
South Africa,ZAF,2003,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,77.45008
South Africa,ZAF,2002,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,70.48887
South Africa,ZAF,2001,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,68.82711
South Africa,ZAF,2000,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,68.52651
South Africa,ZAF,1999,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,71.65781
South Africa,ZAF,1998,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,74.42418
South Africa,ZAF,2018,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,13.72004
South Africa,ZAF,2017,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,12.76364
South Africa,ZAF,2016,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,12.09028
South Africa,ZAF,2015,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,10.85548
South Africa,ZAF,2014,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,9.93684
South Africa,ZAF,2013,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,9.2921
South Africa,ZAF,2012,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,8.10791
South Africa,ZAF,2018,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,8.20363
South Africa,ZAF,2017,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,7.80094
South Africa,ZAF,2016,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,7.38593
South Africa,ZAF,2015,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,6.83019
South Africa,ZAF,2014,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,6.19398
South Africa,ZAF,2013,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,5.97255
South Africa,ZAF,2012,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,5.37768
South Africa,ZAF,2018,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,10.94061
South Africa,ZAF,2017,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,10.26155
South Africa,ZAF,2016,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,9.71716
South Africa,ZAF,2015,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,8.82408
South Africa,ZAF,2014,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,8.04779
South Africa,ZAF,2013,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,7.61688
South Africa,ZAF,2012,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,6.73047
South Africa,ZAF,2018,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1177684
South Africa,ZAF,2017,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1116017
South Africa,ZAF,2016,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1053607
South Africa,ZAF,2015,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1050860
South Africa,ZAF,2014,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1018543
South Africa,ZAF,2013,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1035594
South Africa,ZAF,2012,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1005721
South Africa,ZAF,1994,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,617897
South Africa,ZAF,1993,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,552948
South Africa,ZAF,1992,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,490112
South Africa,ZAF,1991,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,467129
South Africa,ZAF,1990,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,439007
South Africa,ZAF,1989,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,421152
South Africa,ZAF,1988,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,378731
South Africa,ZAF,1973,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,98577
South Africa,ZAF,1970,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,82697
South Africa,ZAF,2018,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,695479
South Africa,ZAF,2017,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,652876
South Africa,ZAF,2016,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,611154
South Africa,ZAF,2015,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,611152
South Africa,ZAF,2014,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,591836
South Africa,ZAF,2013,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,602070
South Africa,ZAF,2012,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,583517
South Africa,ZAF,1994,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,296844
South Africa,ZAF,1993,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,255572
South Africa,ZAF,1992,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,227712
South Africa,ZAF,1991,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,213229
South Africa,ZAF,1990,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,195043
South Africa,ZAF,1989,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,193706
South Africa,ZAF,1988,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,173389
South Africa,ZAF,2018,"Percentage of graduates from tertiary education graduating from Agriculture, Forestry, Fisheries and Veterinary programmes, both sexes (%)",SE.TER.GRAD.AG.ZS,2.01286
South Africa,ZAF,2017,"Percentage of graduates from tertiary education graduating from Agriculture, Forestry, Fisheries and Veterinary programmes, both sexes (%)",SE.TER.GRAD.AG.ZS,2.00298
South Africa,ZAF,2016,"Percentage of graduates from tertiary education graduating from Agriculture, Forestry, Fisheries and Veterinary programmes, both sexes (%)",SE.TER.GRAD.AG.ZS,2.07592
South Africa,ZAF,2015,"Percentage of graduates from tertiary education graduating from Agriculture, Forestry, Fisheries and Veterinary programmes, both sexes (%)",SE.TER.GRAD.AG.ZS,2.05866
South Africa,ZAF,2014,"Percentage of graduates from tertiary education graduating from Agriculture, Forestry, Fisheries and Veterinary programmes, both sexes (%)",SE.TER.GRAD.AG.ZS,1.96776
South Africa,ZAF,2018,"Percentage of graduates from tertiary education graduating from Education programmes, both sexes (%)",SE.TER.GRAD.ED.ZS,20.36316
